month,state,district,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_
2025-09-01,Tamil Nadu,Tiruvarur,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,Tamil Nadu,Tuticorin,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2025-09-01,Tamil Nadu,Vellore,2703.0,359.0,0.0,2584.0,13709.0,4947.0,7320.0
2025-09-01,Tamil Nadu,Villupuram,1833.0,282.0,0.0,2114.0,5525.0,4033.0,2664.0
2025-09-01,Tamil Nadu,Viluppuram,1398.0,244.0,0.0,364.0,7442.0,874.0,4649.0
2025-09-01,Tamil Nadu,Virudhunagar,1692.0,198.0,1.0,1443.0,7247.0,2311.0,4705.0
2025-09-01,Telangana,Adilabad,1022.0,189.0,0.0,684.0,6817.0,3835.0,4208.0
2025-09-01,Telangana,Bhadradri Kothagudem,688.0,189.0,1.0,809.0,5353.0,1603.0,1149.0
2025-09-01,Telangana,Hanumakonda,333.0,34.0,0.0,246.0,4085.0,168.0,1330.0
2025-09-01,Telangana,Hyderabad,3790.0,1074.0,78.0,2648.0,19192.0,12313.0,8638.0
2025-09-01,Telangana,Jagitial,562.0,40.0,0.0,249.0,3053.0,483.0,374.0
2025-09-01,Telangana,Jangaon,19.0,7.0,0.0,16.0,177.0,11.0,91.0
2025-09-01,Telangana,Jangoan,365.0,56.0,0.0,217.0,4349.0,581.0,665.0
2025-09-01,Telangana,Jayashankar Bhupalpally,238.0,60.0,0.0,172.0,2872.0,243.0,344.0
2025-09-01,Telangana,Jogulamba Gadwal,547.0,79.0,0.0,503.0,3353.0,587.0,400.0
2025-09-01,Telangana,K.V. Rangareddy,4459.0,1269.0,41.0,3194.0,25300.0,11359.0,14240.0
2025-09-01,Telangana,Kamareddy,680.0,65.0,0.0,380.0,3482.0,808.0,921.0
2025-09-01,Telangana,Karimnagar,1866.0,288.0,1.0,1089.0,13977.0,4797.0,8567.0
2025-09-01,Telangana,Khammam,985.0,629.0,2.0,1205.0,8831.0,5310.0,1788.0
2025-09-01,Telangana,Komaram Bheem,386.0,85.0,0.0,579.0,5025.0,383.0,648.0
2025-09-01,Telangana,Mahabubabad,457.0,83.0,1.0,312.0,4069.0,876.0,415.0
2025-09-01,Telangana,Mahabubnagar,3115.0,994.0,2.0,2201.0,12836.0,9093.0,11560.0
2025-09-01,Telangana,Mancherial,329.0,69.0,1.0,341.0,4784.0,630.0,496.0
2025-09-01,Telangana,Medak,2228.0,558.0,1.0,1142.0,10820.0,6658.0,7645.0
2025-09-01,Telangana,Medchal-Malkajgiri,905.0,277.0,16.0,1356.0,10164.0,1274.0,1620.0
2025-09-01,Telangana,Medchal?Malkajgiri,0.0,1.0,0.0,0.0,0.0,3.0,1.0
2025-09-01,Telangana,Medchal−Malkajgiri,135.0,37.0,2.0,63.0,233.0,673.0,251.0
2025-09-01,Telangana,Mulugu,261.0,88.0,0.0,143.0,2106.0,178.0,429.0
2025-09-01,Telangana,Nagarkurnool,467.0,111.0,0.0,378.0,4657.0,643.0,803.0
2025-09-01,Telangana,Nalgonda,2041.0,470.0,0.0,967.0,13406.0,6057.0,6535.0
2025-09-01,Telangana,Narayanpet,441.0,76.0,0.0,476.0,4165.0,426.0,423.0
2025-09-01,Telangana,Nirmal,531.0,41.0,0.0,627.0,6161.0,876.0,1035.0
2025-09-01,Telangana,Nizamabad,2344.0,203.0,1.0,975.0,8800.0,5185.0,5988.0
2025-09-01,Telangana,Peddapalli,197.0,31.0,1.0,117.0,2108.0,199.0,892.0
2025-09-01,Telangana,Rajanna Sircilla,262.0,21.0,0.0,275.0,2329.0,471.0,525.0
2025-09-01,Telangana,Rangareddy,79.0,16.0,1.0,105.0,1023.0,64.0,145.0
2025-09-01,Telangana,Sangareddy,729.0,154.0,3.0,615.0,4556.0,1442.0,928.0
2025-09-01,Telangana,Siddipet,596.0,49.0,0.0,542.0,8096.0,1054.0,1175.0
2025-09-01,Telangana,Suryapet,641.0,137.0,0.0,552.0,8968.0,846.0,1299.0
2025-09-01,Telangana,Vikarabad,764.0,185.0,0.0,1662.0,13442.0,920.0,838.0
2025-09-01,Telangana,Wanaparthy,443.0,120.0,0.0,577.0,4994.0,458.0,588.0
2025-09-01,Telangana,Warangal,920.0,201.0,0.0,638.0,4730.0,5626.0,4377.0
2025-09-01,Telangana,Warangal (Urban),3.0,1.0,0.0,2.0,37.0,1.0,5.0
2025-09-01,Telangana,Warangal Rural,216.0,19.0,0.0,152.0,4602.0,588.0,527.0
2025-09-01,Telangana,Warangal Urban,217.0,22.0,1.0,133.0,1493.0,496.0,432.0
2025-09-01,Telangana,Yadadri.,537.0,103.0,0.0,403.0,8662.0,624.0,569.0
2025-09-01,Tripura,Dhalai,258.0,199.0,0.0,197.0,2116.0,751.0,987.0
2025-09-01,Tripura,Dhalai  *,16.0,1.0,0.0,3.0,74.0,12.0,31.0
2025-09-01,Tripura,Gomati,122.0,52.0,0.0,185.0,949.0,341.0,166.0
2025-09-01,Tripura,Khowai,51.0,36.0,12.0,107.0,581.0,187.0,129.0
2025-09-01,Tripura,North Tripura,319.0,125.0,4.0,153.0,2416.0,1030.0,1878.0
2025-09-01,Tripura,Sepahijala,255.0,132.0,0.0,147.0,1627.0,508.0,361.0
2025-09-01,Tripura,South Tripura,416.0,256.0,0.0,424.0,3908.0,895.0,2285.0
2025-09-01,Tripura,Unakoti,119.0,56.0,1.0,56.0,553.0,378.0,422.0
2025-09-01,Tripura,West Tripura,471.0,215.0,5.0,619.0,6712.0,1429.0,3634.0
2025-09-01,Uttar Pradesh,Agra,3078.0,2629.0,57.0,4629.0,23764.0,16171.0,6333.0
2025-09-01,Uttar Pradesh,Aligarh,2267.0,2037.0,51.0,3770.0,21213.0,14509.0,4582.0
2025-09-01,Uttar Pradesh,Allahabad,2828.0,2582.0,2.0,6695.0,32684.0,20237.0,7585.0
2025-09-01,Uttar Pradesh,Ambedkar Nagar,1387.0,1778.0,13.0,2700.0,12260.0,8549.0,3088.0
2025-09-01,Uttar Pradesh,Amethi,1436.0,1468.0,8.0,2518.0,13105.0,6734.0,3121.0
2025-09-01,Uttar Pradesh,Amroha,1460.0,720.0,11.0,1982.0,11151.0,6830.0,2021.0
2025-09-01,Uttar Pradesh,Auraiya,840.0,649.0,3.0,1922.0,7960.0,3985.0,1536.0
2025-09-01,Uttar Pradesh,Ayodhya,298.0,111.0,0.0,388.0,2053.0,531.0,341.0
2025-09-01,Uttar Pradesh,Azamgarh,1883.0,4129.0,16.0,6511.0,27956.0,13140.0,7127.0
2025-09-01,Uttar Pradesh,Baghpat,1096.0,1184.0,34.0,1142.0,8456.0,4574.0,2080.0
2025-09-01,Uttar Pradesh,Baghpat *,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-09-01,Uttar Pradesh,Bagpat,0.0,0.0,0.0,0.0,2.0,1.0,1.0
2025-09-01,Uttar Pradesh,Bahraich,2606.0,4385.0,381.0,3085.0,19068.0,15683.0,3843.0
2025-09-01,Uttar Pradesh,Ballia,1401.0,2137.0,4.0,4509.0,17664.0,12162.0,4900.0
2025-09-01,Uttar Pradesh,Balrampur,849.0,1598.0,13.0,1376.0,11347.0,5979.0,2714.0
2025-09-01,Uttar Pradesh,Banda,979.0,1472.0,10.0,2046.0,10605.0,7307.0,2740.0
2025-09-01,Uttar Pradesh,Bara Banki,2168.0,1422.0,21.0,2740.0,17613.0,15545.0,4420.0
2025-09-01,Uttar Pradesh,Barabanki,152.0,118.0,0.0,55.0,1170.0,152.0,366.0
2025-09-01,Uttar Pradesh,Bareilly,3019.0,2296.0,43.0,5217.0,28622.0,18520.0,5430.0
2025-09-01,Uttar Pradesh,Basti,1486.0,1760.0,14.0,2965.0,13192.0,8956.0,3232.0
2025-09-01,Uttar Pradesh,Bhadohi,106.0,102.0,1.0,344.0,1029.0,594.0,194.0
2025-09-01,Uttar Pradesh,Bijnor,3164.0,1300.0,2.0,3044.0,21523.0,13337.0,5371.0
2025-09-01,Uttar Pradesh,Budaun,2091.0,2180.0,104.0,4157.0,23138.0,9848.0,2956.0
2025-09-01,Uttar Pradesh,Bulandshahar,40.0,26.0,0.0,11.0,134.0,13.0,32.0
2025-09-01,Uttar Pradesh,Bulandshahr,2691.0,2361.0,32.0,3915.0,18519.0,13041.0,4031.0
2025-09-01,Uttar Pradesh,Chandauli,1329.0,1488.0,22.0,3583.0,16975.0,8396.0,2672.0
2025-09-01,Uttar Pradesh,Chitrakoot,924.0,796.0,6.0,1494.0,7662.0,4324.0,1607.0
2025-09-01,Uttar Pradesh,Deoria,1694.0,1899.0,10.0,3962.0,18125.0,9787.0,5459.0
2025-09-01,Uttar Pradesh,Etah,956.0,686.0,10.0,2507.0,11459.0,6599.0,2082.0
2025-09-01,Uttar Pradesh,Etawah,1155.0,994.0,14.0,1836.0,10051.0,7771.0,2686.0
2025-09-01,Uttar Pradesh,Faizabad,1576.0,1293.0,1.0,2373.0,12046.0,8484.0,2778.0
2025-09-01,Uttar Pradesh,Farrukhabad,843.0,1069.0,17.0,2371.0,10653.0,6356.0,1762.0
2025-09-01,Uttar Pradesh,Fatehpur,1641.0,1516.0,13.0,3438.0,16613.0,8728.0,3643.0
2025-09-01,Uttar Pradesh,Firozabad,1380.0,1269.0,21.0,2777.0,15004.0,8816.0,2644.0
2025-09-01,Uttar Pradesh,Gautam Buddha Nagar,1489.0,1627.0,54.0,1438.0,11729.0,4911.0,3352.0
2025-09-01,Uttar Pradesh,Ghaziabad,2979.0,2524.0,71.0,2077.0,19023.0,10376.0,7721.0
2025-09-01,Uttar Pradesh,Ghazipur,1772.0,3069.0,26.0,6012.0,20636.0,12253.0,4730.0
2025-09-01,Uttar Pradesh,Gonda,2144.0,2479.0,66.0,3606.0,16760.0,10528.0,4485.0
2025-09-01,Uttar Pradesh,Gorakhpur,1898.0,3260.0,27.0,5032.0,23529.0,9525.0,8600.0
2025-09-01,Uttar Pradesh,Hamirpur,777.0,584.0,10.0,1248.0,7815.0,5097.0,1379.0
2025-09-01,Uttar Pradesh,Hapur,904.0,553.0,5.0,742.0,5269.0,4454.0,1548.0
2025-09-01,Uttar Pradesh,Hardoi,2670.0,2696.0,49.0,4151.0,25403.0,19851.0,4605.0
2025-09-01,Uttar Pradesh,Hathras,1017.0,796.0,16.0,1748.0,8529.0,6646.0,1876.0
2025-09-01,Uttar Pradesh,Jalaun,756.0,986.0,22.0,1585.0,9389.0,5234.0,2264.0
2025-09-01,Uttar Pradesh,Jaunpur,1516.0,3510.0,9.0,7041.0,25612.0,17426.0,7301.0
2025-09-01,Uttar Pradesh,Jhansi,1477.0,1050.0,10.0,1547.0,10259.0,9268.0,4002.0
2025-09-01,Uttar Pradesh,Jyotiba Phule Nagar,17.0,9.0,0.0,0.0,100.0,4.0,32.0
2025-09-01,Uttar Pradesh,Kannauj,1040.0,1194.0,32.0,2251.0,9890.0,6085.0,1787.0
2025-09-01,Uttar Pradesh,Kanpur Dehat,1028.0,1043.0,16.0,2810.0,12528.0,5762.0,1964.0
2025-09-01,Uttar Pradesh,Kanpur Nagar,2581.0,3142.0,71.0,3112.0,21529.0,14030.0,8213.0
2025-09-01,Uttar Pradesh,Kasganj,654.0,653.0,49.0,1557.0,8383.0,5801.0,1800.0
2025-09-01,Uttar Pradesh,Kaushambi,1109.0,1033.0,4.0,2889.0,9854.0,9254.0,2292.0
2025-09-01,Uttar Pradesh,Kheri,2812.0,3982.0,110.0,3816.0,28631.0,16374.0,4475.0
2025-09-01,Uttar Pradesh,Kushinagar,1561.0,2351.0,6.0,4114.0,18885.0,9413.0,5574.0
2025-09-01,Uttar Pradesh,Kushinagar *,0.0,1.0,0.0,2.0,45.0,4.0,3.0
2025-09-01,Uttar Pradesh,Lalitpur,1070.0,557.0,24.0,1367.0,8073.0,6952.0,3228.0
2025-09-01,Uttar Pradesh,Lucknow,3575.0,2913.0,11.0,2567.0,23945.0,13238.0,8017.0
2025-09-01,Uttar Pradesh,Maharajganj,1239.0,2556.0,35.0,4020.0,16578.0,6816.0,3597.0
2025-09-01,Uttar Pradesh,Mahoba,699.0,539.0,5.0,1146.0,5945.0,4342.0,1481.0
2025-09-01,Uttar Pradesh,Mahoba *,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-01,Uttar Pradesh,Mahrajganj,2.0,3.0,0.0,1.0,10.0,2.0,2.0
2025-09-01,Uttar Pradesh,Mainpuri,1193.0,1907.0,17.0,2222.0,10719.0,7862.0,2368.0
2025-09-01,Uttar Pradesh,Mathura,1646.0,1798.0,10.0,2751.0,13752.0,9256.0,3369.0
2025-09-01,Uttar Pradesh,Mau,963.0,2152.0,14.0,3232.0,12801.0,6611.0,4096.0
2025-09-01,Uttar Pradesh,Meerut,2889.0,2090.0,20.0,2321.0,19322.0,10624.0,5593.0
2025-09-01,Uttar Pradesh,Mirzapur,1387.0,1782.0,1.0,2933.0,14328.0,8333.0,2889.0
2025-09-01,Uttar Pradesh,Moradabad,2568.0,1027.0,19.0,2341.0,17014.0,8844.0,4705.0
2025-09-01,Uttar Pradesh,Muzaffarnagar,1794.0,1196.0,3.0,2310.0,15466.0,12337.0,4528.0
2025-09-01,Uttar Pradesh,Pilibhit,1483.0,800.0,22.0,1909.0,12710.0,13176.0,3194.0
2025-09-01,Uttar Pradesh,Pratapgarh,2127.0,1927.0,11.0,3533.0,18274.0,11475.0,4383.0
2025-09-01,Uttar Pradesh,Prayagraj,326.0,249.0,8.0,557.0,3114.0,1170.0,702.0
2025-09-01,Uttar Pradesh,Rae Bareli,1849.0,1499.0,16.0,3341.0,17603.0,11542.0,3867.0
2025-09-01,Uttar Pradesh,Raebareli,0.0,1.0,0.0,0.0,2.0,1.0,2.0
2025-09-01,Uttar Pradesh,Rampur,1741.0,1247.0,27.0,2066.0,13535.0,9486.0,3347.0
2025-09-01,Uttar Pradesh,Saharanpur,2694.0,1165.0,6.0,2403.0,18196.0,14451.0,6096.0
2025-09-01,Uttar Pradesh,Sambhal,1571.0,1476.0,42.0,2777.0,14698.0,9133.0,2405.0
2025-09-01,Uttar Pradesh,Sant Kabir Nagar,758.0,1215.0,5.0,2462.0,11264.0,6611.0,2727.0
2025-09-01,Uttar Pradesh,Sant Ravidas Nagar,636.0,1034.0,1.0,2234.0,8404.0,7607.0,2166.0
2025-09-01,Uttar Pradesh,Sant Ravidas Nagar Bhadohi,14.0,18.0,0.0,11.0,55.0,21.0,19.0
2025-09-01,Uttar Pradesh,Shahjahanpur,1948.0,1902.0,57.0,4178.0,22027.0,13276.0,2973.0
2025-09-01,Uttar Pradesh,Shamli,1407.0,833.0,6.0,978.0,7295.0,6167.0,2709.0
2025-09-01,Uttar Pradesh,Shrawasti,524.0,1056.0,46.0,1371.0,9710.0,3568.0,1521.0
2025-09-01,Uttar Pradesh,Siddharthnagar,1326.0,2270.0,130.0,3059.0,14121.0,6447.0,3216.0
2025-09-01,Uttar Pradesh,Sitapur,3166.0,3284.0,102.0,3762.0,26852.0,20757.0,4762.0
2025-09-01,Uttar Pradesh,Sonbhadra,1322.0,963.0,5.0,2224.0,11812.0,8641.0,2753.0
2025-09-01,Uttar Pradesh,Sultanpur,1472.0,2058.0,15.0,3438.0,14546.0,8783.0,3294.0
2025-09-01,Uttar Pradesh,Unnao,1789.0,1863.0,74.0,2769.0,18785.0,11330.0,4755.0
2025-09-01,Uttar Pradesh,Varanasi,1948.0,3218.0,16.0,4037.0,21494.0,12562.0,7006.0
2025-09-01,Uttarakhand,Almora,355.0,45.0,3.0,333.0,1958.0,1608.0,1280.0
2025-09-01,Uttarakhand,Bageshwar,219.0,22.0,0.0,251.0,892.0,725.0,778.0
2025-09-01,Uttarakhand,Chamoli,336.0,35.0,2.0,233.0,1577.0,1414.0,788.0
2025-09-01,Uttarakhand,Champawat,280.0,37.0,0.0,220.0,1333.0,1263.0,1006.0
2025-09-01,Uttarakhand,Dehradun,1918.0,301.0,2.0,768.0,7514.0,9767.0,6629.0
2025-09-01,Uttarakhand,Garhwal,18.0,1.0,0.0,2.0,99.0,8.0,53.0
2025-09-01,Uttarakhand,Hardwar,33.0,14.0,0.0,14.0,255.0,11.0,105.0
2025-09-01,Uttarakhand,Haridwar,1185.0,407.0,8.0,1186.0,9766.0,4155.0,3340.0
2025-09-01,Uttarakhand,Nainital,886.0,139.0,4.0,572.0,4206.0,3319.0,2907.0
2025-09-01,Uttarakhand,Pauri Garhwal,551.0,58.0,2.0,373.0,3171.0,2416.0,1637.0
2025-09-01,Uttarakhand,Pithoragarh,376.0,48.0,2.0,283.0,1706.0,1502.0,1103.0
2025-09-01,Uttarakhand,Rudraprayag,279.0,34.0,0.0,164.0,849.0,828.0,1061.0
2025-09-01,Uttarakhand,Tehri Garhwal,745.0,122.0,2.0,461.0,4255.0,3182.0,2431.0
2025-09-01,Uttarakhand,Udham Singh Nagar,1834.0,397.0,2.0,1136.0,9297.0,5341.0,4542.0
2025-09-01,Uttarakhand,Uttarkashi,208.0,44.0,2.0,289.0,1175.0,982.0,606.0
2025-09-01,West Bengal,Alipurduar,240.0,120.0,17.0,392.0,2487.0,381.0,322.0
2025-09-01,West Bengal,Bally Jagachha,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2025-09-01,West Bengal,Bankura,2931.0,851.0,43.0,2421.0,32028.0,6455.0,6233.0
2025-09-01,West Bengal,Barddhaman,5014.0,1159.0,5.0,2967.0,42314.0,9025.0,10873.0
2025-09-01,West Bengal,Bardhaman,534.0,165.0,0.0,80.0,6104.0,399.0,1689.0
2025-09-01,West Bengal,Birbhum,3927.0,580.0,8.0,2649.0,32888.0,5595.0,7336.0
2025-09-01,West Bengal,Burdwan,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2025-09-01,West Bengal,Cooch Behar,2203.0,997.0,44.0,3149.0,27460.0,2612.0,2494.0
2025-09-01,West Bengal,Dakshin Dinajpur,2345.0,452.0,39.0,1289.0,21352.0,2137.0,2856.0
2025-09-01,West Bengal,Darjeeling,896.0,450.0,56.0,509.0,8955.0,1443.0,2244.0
2025-09-01,West Bengal,Darjiling,232.0,102.0,0.0,5.0,1946.0,65.0,303.0
2025-09-01,West Bengal,Domjur,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-01,West Bengal,East Midnapore,640.0,134.0,1.0,189.0,4705.0,829.0,1840.0
2025-09-01,West Bengal,East Midnapur,1.0,0.0,0.0,0.0,5.0,0.0,2.0
2025-09-01,West Bengal,Haora,788.0,368.0,0.0,108.0,8473.0,591.0,2452.0
2025-09-01,West Bengal,Hawrah,0.0,1.0,0.0,0.0,7.0,1.0,2.0
2025-09-01,West Bengal,Hooghiy,1.0,0.0,0.0,0.0,2.0,0.0,1.0
2025-09-01,West Bengal,Hooghly,3981.0,1542.0,82.0,2056.0,36529.0,6814.0,8994.0
2025-09-01,West Bengal,Howrah,3046.0,1158.0,33.0,1184.0,19874.0,4355.0,4962.0
2025-09-01,West Bengal,Hugli,59.0,15.0,0.0,7.0,283.0,24.0,85.0
2025-09-01,West Bengal,Jalpaiguri,1783.0,1409.0,65.0,2335.0,52821.0,3533.0,4708.0
2025-09-01,West Bengal,Jhargram,270.0,69.0,10.0,133.0,1403.0,346.0,295.0
2025-09-01,West Bengal,Kalimpong,34.0,28.0,22.0,41.0,383.0,81.0,45.0
2025-09-01,West Bengal,Koch Bihar,871.0,489.0,3.0,132.0,18206.0,330.0,1318.0
2025-09-01,West Bengal,Kolkata,1479.0,1289.0,100.0,664.0,17467.0,2943.0,6163.0
2025-09-01,West Bengal,Malda,4328.0,1413.0,19.0,3033.0,35040.0,4842.0,7329.0
2025-09-01,West Bengal,Maldah,456.0,242.0,0.0,128.0,5833.0,465.0,1562.0
2025-09-01,West Bengal,Medinipur,8.0,1.0,0.0,2.0,48.0,5.0,9.0
2025-09-01,West Bengal,Murshidabad,12270.0,1592.0,15.0,6339.0,69409.0,9977.0,14582.0
2025-09-01,West Bengal,Nadia,4039.0,998.0,100.0,2492.0,40971.0,7025.0,7504.0
2025-09-01,West Bengal,North 24 Parganas,8255.0,2149.0,238.0,3216.0,56583.0,10361.0,14020.0
2025-09-01,West Bengal,North Dinajpur,91.0,33.0,0.0,31.0,1572.0,40.0,162.0
2025-09-01,West Bengal,North Twenty Four Parganas,485.0,157.0,2.0,84.0,4879.0,390.0,1605.0
2025-09-01,West Bengal,Paschim Bardhaman,330.0,129.0,22.0,231.0,2572.0,499.0,581.0
2025-09-01,West Bengal,Paschim Medinipur,5425.0,1590.0,28.0,3465.0,47504.0,10404.0,10029.0
2025-09-01,West Bengal,Purba Bardhaman,932.0,123.0,22.0,377.0,3619.0,654.0,661.0
2025-09-01,West Bengal,Purba Medinipur,5084.0,514.0,17.0,1804.0,15824.0,7624.0,6996.0
2025-09-01,West Bengal,Purulia,237.0,92.0,0.0,84.0,1943.0,161.0,445.0
2025-09-01,West Bengal,Puruliya,3952.0,1353.0,40.0,2755.0,35392.0,4939.0,6751.0
2025-09-01,West Bengal,South 24 Pargana,0.0,0.0,0.0,0.0,7.0,1.0,2.0
2025-09-01,West Bengal,South 24 Parganas,6981.0,2419.0,59.0,4623.0,68404.0,9582.0,12589.0
2025-09-01,West Bengal,South Dinajpur,166.0,23.0,0.0,15.0,2093.0,88.0,263.0
2025-09-01,West Bengal,South Dumdum(M),0.0,0.0,0.0,0.0,2.0,0.0,2.0
2025-09-01,West Bengal,South Twenty Four Parganas,797.0,316.0,3.0,177.0,9537.0,616.0,2667.0
2025-09-01,West Bengal,Uttar Dinajpur,5458.0,2585.0,40.0,3061.0,47882.0,4146.0,7467.0
2025-09-01,West Bengal,West Medinipur,0.0,0.0,0.0,0.0,6.0,0.0,1.0
2025-09-01,West Bengal,West Midnapore,626.0,221.0,1.0,131.0,7327.0,622.0,1843.0
2025-10-01,Andaman And Nicobar Islands,Andamans,15.0,0.0,0.0,2.0,73.0,43.0,139.0
2025-10-01,Andaman And Nicobar Islands,Nicobar,6.0,4.0,0.0,9.0,50.0,36.0,63.0
2025-10-01,Andaman And Nicobar Islands,North And Middle Andaman,20.0,1.0,0.0,8.0,141.0,303.0,108.0
2025-10-01,Andaman And Nicobar Islands,South Andaman,33.0,3.0,0.0,56.0,342.0,558.0,244.0
2025-10-01,Andhra Pradesh,Adilabad,236.0,71.0,1.0,459.0,4477.0,2245.0,5259.0
2025-10-01,Andhra Pradesh,Alluri Sitharama Raju,265.0,26.0,4.0,195.0,1360.0,749.0,1270.0
2025-10-01,Andhra Pradesh,Anakapalli,86.0,4.0,0.0,240.0,1194.0,373.0,281.0
2025-10-01,Andhra Pradesh,Anantapur,979.0,80.0,0.0,2087.0,7830.0,5574.0,6560.0
2025-10-01,Andhra Pradesh,Ananthapur,418.0,39.0,0.0,2069.0,2703.0,5552.0,2105.0
2025-10-01,Andhra Pradesh,Ananthapuramu,669.0,42.0,1.0,1164.0,3569.0,7446.0,1540.0
2025-10-01,Andhra Pradesh,Annamayya,164.0,15.0,6.0,441.0,1920.0,634.0,326.0
2025-10-01,Andhra Pradesh,Bapatla,75.0,11.0,2.0,202.0,1004.0,462.0,171.0
2025-10-01,Andhra Pradesh,Chittoor,1620.0,165.0,5.0,4209.0,11611.0,19343.0,6698.0
2025-10-01,Andhra Pradesh,Cuddapah,1206.0,83.0,0.0,1967.0,10484.0,10849.0,5852.0
2025-10-01,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,99.0,9.0,1.0,264.0,1313.0,653.0,240.0
2025-10-01,Andhra Pradesh,East Godavari,1361.0,126.0,1.0,3003.0,13419.0,20988.0,7726.0
2025-10-01,Andhra Pradesh,Eluru,100.0,10.0,1.0,408.0,1983.0,381.0,267.0
2025-10-01,Andhra Pradesh,Guntur,1514.0,219.0,1.0,3160.0,13539.0,17165.0,8852.0
2025-10-01,Andhra Pradesh,Hyderabad,967.0,280.0,0.0,707.0,4033.0,2851.0,6315.0
2025-10-01,Andhra Pradesh,K.V. Rangareddy,5.0,3.0,0.0,9.0,30.0,47.0,39.0
2025-10-01,Andhra Pradesh,K.V.Rangareddy,11.0,6.0,0.0,7.0,85.0,52.0,164.0
2025-10-01,Andhra Pradesh,Kakinada,169.0,28.0,2.0,370.0,1989.0,954.0,324.0
2025-10-01,Andhra Pradesh,Karim Nagar,21.0,4.0,0.0,14.0,181.0,82.0,163.0
2025-10-01,Andhra Pradesh,Karimnagar,143.0,24.0,0.0,193.0,1496.0,797.0,1494.0
2025-10-01,Andhra Pradesh,Khammam,201.0,59.0,0.0,1014.0,4804.0,2726.0,3065.0
2025-10-01,Andhra Pradesh,Krishna,1127.0,140.0,3.0,2322.0,10167.0,13069.0,7233.0
2025-10-01,Andhra Pradesh,Kurnool,2561.0,212.0,2.0,3142.0,11947.0,23968.0,10978.0
2025-10-01,Andhra Pradesh,Mahabub Nagar,270.0,102.0,0.0,68.0,2547.0,174.0,3184.0
2025-10-01,Andhra Pradesh,Mahabubnagar,1.0,0.0,0.0,4.0,15.0,14.0,20.0
2025-10-01,Andhra Pradesh,Mahbubnagar,124.0,65.0,0.0,232.0,1517.0,540.0,1789.0
2025-10-01,Andhra Pradesh,Medak,277.0,67.0,0.0,323.0,1713.0,1051.0,2312.0
2025-10-01,Andhra Pradesh,N. T. R,149.0,20.0,5.0,457.0,2417.0,711.0,442.0
2025-10-01,Andhra Pradesh,Nalgonda,240.0,50.0,0.0,295.0,5097.0,992.0,4806.0
2025-10-01,Andhra Pradesh,Nandyal,194.0,16.0,0.0,299.0,1512.0,855.0,407.0
2025-10-01,Andhra Pradesh,Nellore,884.0,174.0,0.0,1122.0,7225.0,9921.0,5115.0
2025-10-01,Andhra Pradesh,Nizamabad,138.0,19.0,0.0,122.0,756.0,641.0,1058.0
2025-10-01,Andhra Pradesh,Palnadu,148.0,17.0,1.0,331.0,1389.0,593.0,264.0
2025-10-01,Andhra Pradesh,Parvathipuram Manyam,103.0,14.0,2.0,214.0,886.0,320.0,431.0
2025-10-01,Andhra Pradesh,Prakasam,1290.0,217.0,2.0,2312.0,11395.0,10066.0,7699.0
2025-10-01,Andhra Pradesh,Rangareddi,355.0,120.0,0.0,607.0,2654.0,2018.0,3354.0
2025-10-01,Andhra Pradesh,Sri Potti Sriramulu Nellore,128.0,134.0,70.0,275.0,1569.0,1008.0,224.0
2025-10-01,Andhra Pradesh,Sri Sathya Sai,200.0,9.0,1.0,396.0,1628.0,738.0,439.0
2025-10-01,Andhra Pradesh,Srikakulam,861.0,34.0,1.0,3065.0,7763.0,11802.0,6536.0
2025-10-01,Andhra Pradesh,Tirupati,130.0,83.0,20.0,350.0,1617.0,658.0,331.0
2025-10-01,Andhra Pradesh,Visakhapatnam,1525.0,88.0,1.0,2007.0,10396.0,12702.0,8441.0
2025-10-01,Andhra Pradesh,Vizianagaram,739.0,40.0,0.0,1528.0,6242.0,7728.0,5582.0
2025-10-01,Andhra Pradesh,Warangal,231.0,63.0,0.0,629.0,4165.0,2137.0,3776.0
2025-10-01,Andhra Pradesh,West Godavari,1015.0,91.0,6.0,1635.0,9707.0,14249.0,6405.0
2025-10-01,Andhra Pradesh,Y. S. R,151.0,6.0,1.0,309.0,1609.0,585.0,237.0
2025-10-01,Arunachal Pradesh,Anjaw,1.0,2.0,0.0,20.0,50.0,34.0,24.0
2025-10-01,Arunachal Pradesh,Changlang,76.0,117.0,1.0,72.0,477.0,255.0,212.0
2025-10-01,Arunachal Pradesh,Dibang Valley,3.0,1.0,0.0,9.0,10.0,27.0,5.0
2025-10-01,Arunachal Pradesh,East Kameng,18.0,21.0,0.0,53.0,190.0,280.0,154.0
2025-10-01,Arunachal Pradesh,East Siang,21.0,21.0,0.0,93.0,406.0,281.0,98.0
